1541875541.459:54115371,"18300:""/usr/bin/vim.nox""",write,stdout,1,"(1541875541.0, 459.0, 54115371.0)","(1541875541.0, 459.0, 54115371.0)"
1541875541.459:54115378,"18300:""/usr/bin/vim.nox""",write,0xc20628,/home/raghav/,"(1541875541.0, 459.0, 54115378.0)","(1541875541.0, 459.0, 54115378.0)"
1541875541.459:54115380,"18300:""/usr/bin/vim.nox""",write,0xc20628,/home/raghav/,"(1541875541.0, 459.0, 54115380.0)","(1541875541.0, 459.0, 54115381.0)"
1541875541.459:54115384,"18300:""/usr/bin/vim.nox""",write,0xc20628,/home/raghav/,"(1541875541.0, 459.0, 54115384.0)","(1541875541.0, 459.0, 54115384.0)"
1541875541.459:54115385,"18300:""/usr/bin/vim.nox""",close,0xc20628,/home/raghav/,"(1541875541.0, 459.0, 54115385.0)","(1541875541.0, 459.0, 54115385.0)"
1541875541.459:54115386,"18300:""/usr/bin/vim.nox""",close,0xc203f4,/home/raghav/.viminfo,"(1541875541.0, 459.0, 54115386.0)","(1541875541.0, 459.0, 54115386.0)"
1541875541.459:54115387,"18300:""/usr/bin/vim.nox""",write,stdout,1,"(1541875541.0, 459.0, 54115387.0)","(1541875541.0, 559.0, 54115391.0)"
1541875541.559:54115392,"18300:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875541.0, 559.0, 54115392.0)","(1541875541.0, 559.0, 54115392.0)"
1541875728.902:54115407,"17856:""/bin/bash""",write,stderr,2,"(1541875728.0, 902.0, 54115407.0)","(1541875728.0, 902.0, 54115407.0)"
1541875731.710:54115415,"17856:""/bin/bash""",write,stderr,2,"(1541875731.0, 710.0, 54115415.0)","(1541875731.0, 710.0, 54115415.0)"
1541875732.366:54115423,"17856:""/bin/bash""",write,stderr,2,"(1541875732.0, 366.0, 54115423.0)","(1541875732.0, 366.0, 54115423.0)"
1541875733.262:54115429,"17856:""/bin/bash""",write,stderr,2,"(1541875733.0, 262.0, 54115429.0)","(1541875733.0, 262.0, 54115429.0)"
1541875733.762:54115435,"17856:""/bin/bash""",write,stderr,2,"(1541875733.0, 762.0, 54115435.0)","(1541875733.0, 762.0, 54115435.0)"
1541875733.846:54115441,"17856:""/bin/bash""",write,stderr,2,"(1541875733.0, 846.0, 54115441.0)","(1541875733.0, 846.0, 54115441.0)"
1541875733.930:54115447,"17856:""/bin/bash""",write,stderr,2,"(1541875733.0, 930.0, 54115447.0)","(1541875733.0, 930.0, 54115447.0)"
1541875734.14:54115453,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 14.0, 54115453.0)","(1541875734.0, 14.0, 54115453.0)"
1541875734.98:54115459,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 98.0, 54115459.0)","(1541875734.0, 98.0, 54115459.0)"
1541875734.182:54115465,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 182.0, 54115465.0)","(1541875734.0, 182.0, 54115465.0)"
1541875734.266:54115471,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 266.0, 54115471.0)","(1541875734.0, 266.0, 54115471.0)"
1541875734.350:54115477,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 350.0, 54115477.0)","(1541875734.0, 350.0, 54115477.0)"
1541875734.434:54115483,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 434.0, 54115483.0)","(1541875734.0, 434.0, 54115483.0)"
1541875734.518:54115489,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 518.0, 54115489.0)","(1541875734.0, 518.0, 54115489.0)"
1541875734.602:54115495,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 602.0, 54115495.0)","(1541875734.0, 602.0, 54115495.0)"
1541875734.686:54115501,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 686.0, 54115501.0)","(1541875734.0, 686.0, 54115501.0)"
1541875734.770:54115507,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 770.0, 54115507.0)","(1541875734.0, 770.0, 54115507.0)"
1541875734.926:54115513,"17856:""/bin/bash""",write,stderr,2,"(1541875734.0, 926.0, 54115513.0)","(1541875734.0, 926.0, 54115513.0)"
1541875735.142:54115519,"17856:""/bin/bash""",write,stderr,2,"(1541875735.0, 142.0, 54115519.0)","(1541875735.0, 142.0, 54115519.0)"
1541875735.254:54115525,"17856:""/bin/bash""",write,stderr,2,"(1541875735.0, 254.0, 54115525.0)","(1541875735.0, 254.0, 54115525.0)"
1541875735.438:54115532,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875735.0, 438.0, 54115532.0)","(1541875735.0, 438.0, 54115532.0)"
1541875735.438:54115534,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875735.0, 438.0, 54115534.0)","(1541875735.0, 438.0, 54115534.0)"
1541875735.438:54115536,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875735.0, 438.0, 54115536.0)","(1541875735.0, 438.0, 54115536.0)"
1541875735.438:54115537,"17856:""/bin/bash""",write,stdout,1,"(1541875735.0, 438.0, 54115537.0)","(1541875735.0, 438.0, 54115537.0)"
1541875735.442:54115541,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875735.0, 442.0, 54115541.0)","(1541875735.0, 442.0, 54115541.0)"
1541875735.442:54115542,"17856:""/bin/bash""",write,stdout,1,"(1541875735.0, 442.0, 54115542.0)","(1541875735.0, 442.0, 54115542.0)"
1541875735.442:54115548,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875735.0, 442.0, 54115548.0)","(1541875735.0, 442.0, 54115548.0)"
1541875735.442:54115569,"18307:""/bin/bash""",write,stdout,1,"(1541875735.0, 442.0, 54115569.0)","(1541875735.0, 442.0, 54115569.0)"
1541875735.446:54115577,"18305:""/bin/bash""",close,0xc209b3,.,"(1541875735.0, 446.0, 54115577.0)","(1541875735.0, 446.0, 54115577.0)"
1541875735.446:54115584,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875735.0, 446.0, 54115584.0)","(1541875735.0, 446.0, 54115584.0)"
1541875735.446:54115588,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875735.0, 446.0, 54115588.0)","(1541875735.0, 446.0, 54115588.0)"
1541875735.450:54115611,"18311:""/bin/bash""",write,stdout,1,"(1541875735.0, 450.0, 54115611.0)","(1541875735.0, 450.0, 54115611.0)"
1541875735.450:54115617,"18309:""/bin/bash""",close,0xc209b3,.,"(1541875735.0, 450.0, 54115617.0)","(1541875735.0, 450.0, 54115617.0)"
1541875735.450:54115619,"18309:""/bin/bash""",close,0xc209b3,.,"(1541875735.0, 450.0, 54115619.0)","(1541875735.0, 450.0, 54115619.0)"
1541875735.450:54115620,"18309:""/bin/bash""",write,stdout,1,"(1541875735.0, 450.0, 54115620.0)","(1541875735.0, 450.0, 54115625.0)"
1541875735.450:54115634,"18310:""/bin/bash""",write,stdout,1,"(1541875735.0, 450.0, 54115634.0)","(1541875735.0, 450.0, 54115634.0)"
1541875735.450:54115649,"18310:""/bin/bash""",write,stdout,1,"(1541875735.0, 450.0, 54115649.0)","(1541875735.0, 450.0, 54115649.0)"
1541875735.450:54115666,"18310:""/bin/bash""",write,stdout,1,"(1541875735.0, 450.0, 54115666.0)","(1541875735.0, 450.0, 54115666.0)"
1541875735.450:54115673,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875735.0, 450.0, 54115673.0)","(1541875735.0, 450.0, 54115673.0)"
1541875735.450:54115674,"17856:""/bin/bash""",write,stderr,2,"(1541875735.0, 450.0, 54115674.0)","(1541875735.0, 450.0, 54115676.0)"
1541875736.97:54115683,"17856:""/bin/bash""",write,stderr,2,"(1541875736.0, 97.0, 54115683.0)","(1541875736.0, 97.0, 54115683.0)"
1541875736.293:54115690,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 293.0, 54115690.0)","(1541875736.0, 293.0, 54115690.0)"
1541875736.293:54115692,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 293.0, 54115692.0)","(1541875736.0, 293.0, 54115692.0)"
1541875736.293:54115694,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 293.0, 54115694.0)","(1541875736.0, 293.0, 54115694.0)"
1541875736.293:54115695,"17856:""/bin/bash""",write,stdout,1,"(1541875736.0, 293.0, 54115695.0)","(1541875736.0, 293.0, 54115695.0)"
1541875736.293:54115699,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 293.0, 54115699.0)","(1541875736.0, 293.0, 54115699.0)"
1541875736.293:54115700,"17856:""/bin/bash""",write,stdout,1,"(1541875736.0, 293.0, 54115700.0)","(1541875736.0, 293.0, 54115700.0)"
1541875736.297:54115706,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875736.0, 297.0, 54115706.0)","(1541875736.0, 297.0, 54115706.0)"
1541875736.297:54115727,"18315:""/bin/bash""",write,stdout,1,"(1541875736.0, 297.0, 54115727.0)","(1541875736.0, 297.0, 54115727.0)"
1541875736.297:54115735,"18313:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 297.0, 54115735.0)","(1541875736.0, 297.0, 54115735.0)"
1541875736.301:54115742,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 301.0, 54115742.0)","(1541875736.0, 301.0, 54115742.0)"
1541875736.301:54115746,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875736.0, 301.0, 54115746.0)","(1541875736.0, 301.0, 54115746.0)"
1541875736.301:54115769,"18319:""/bin/bash""",write,stdout,1,"(1541875736.0, 301.0, 54115769.0)","(1541875736.0, 301.0, 54115769.0)"
1541875736.305:54115775,"18317:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 305.0, 54115775.0)","(1541875736.0, 305.0, 54115775.0)"
1541875736.305:54115777,"18317:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 305.0, 54115777.0)","(1541875736.0, 305.0, 54115777.0)"
1541875736.305:54115778,"18317:""/bin/bash""",write,stdout,1,"(1541875736.0, 305.0, 54115778.0)","(1541875736.0, 305.0, 54115780.0)"
1541875736.305:54115792,"18318:""/bin/bash""",write,stdout,1,"(1541875736.0, 305.0, 54115792.0)","(1541875736.0, 305.0, 54115792.0)"
1541875736.305:54115806,"18318:""/bin/bash""",write,stdout,1,"(1541875736.0, 305.0, 54115806.0)","(1541875736.0, 305.0, 54115806.0)"
1541875736.305:54115813,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 305.0, 54115813.0)","(1541875736.0, 305.0, 54115813.0)"
1541875736.305:54115814,"17856:""/bin/bash""",write,stderr,2,"(1541875736.0, 305.0, 54115814.0)","(1541875736.0, 305.0, 54115814.0)"
1541875736.769:54115820,"17856:""/bin/bash""",write,stderr,2,"(1541875736.0, 769.0, 54115820.0)","(1541875736.0, 769.0, 54115820.0)"
1541875736.941:54115827,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 941.0, 54115827.0)","(1541875736.0, 941.0, 54115827.0)"
1541875736.941:54115829,"17856:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 941.0, 54115829.0)","(1541875736.0, 941.0, 54115829.0)"
1541875736.941:54115831,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 941.0, 54115831.0)","(1541875736.0, 941.0, 54115831.0)"
1541875736.941:54115832,"17856:""/bin/bash""",write,stdout,1,"(1541875736.0, 941.0, 54115832.0)","(1541875736.0, 941.0, 54115832.0)"
1541875736.941:54115836,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 941.0, 54115836.0)","(1541875736.0, 941.0, 54115836.0)"
1541875736.941:54115837,"17856:""/bin/bash""",write,stdout,1,"(1541875736.0, 941.0, 54115837.0)","(1541875736.0, 941.0, 54115837.0)"
1541875736.941:54115842,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875736.0, 941.0, 54115842.0)","(1541875736.0, 941.0, 54115842.0)"
1541875736.945:54115864,"18323:""/bin/bash""",write,stdout,1,"(1541875736.0, 945.0, 54115864.0)","(1541875736.0, 945.0, 54115864.0)"
1541875736.945:54115872,"18321:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 945.0, 54115872.0)","(1541875736.0, 945.0, 54115872.0)"
1541875736.945:54115879,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 945.0, 54115879.0)","(1541875736.0, 945.0, 54115879.0)"
1541875736.949:54115883,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875736.0, 949.0, 54115883.0)","(1541875736.0, 949.0, 54115883.0)"
1541875736.949:54115906,"18327:""/bin/bash""",write,stdout,1,"(1541875736.0, 949.0, 54115906.0)","(1541875736.0, 949.0, 54115906.0)"
1541875736.949:54115912,"18325:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 949.0, 54115912.0)","(1541875736.0, 949.0, 54115912.0)"
1541875736.949:54115914,"18325:""/bin/bash""",close,0xc209b3,.,"(1541875736.0, 949.0, 54115914.0)","(1541875736.0, 949.0, 54115914.0)"
1541875736.949:54115915,"18325:""/bin/bash""",write,stdout,1,"(1541875736.0, 949.0, 54115915.0)","(1541875736.0, 949.0, 54115915.0)"
1541875736.949:54115929,"18326:""/bin/bash""",write,stdout,1,"(1541875736.0, 949.0, 54115929.0)","(1541875736.0, 949.0, 54115929.0)"
1541875736.953:54115936,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875736.0, 953.0, 54115936.0)","(1541875736.0, 953.0, 54115936.0)"
1541875736.953:54115937,"17856:""/bin/bash""",write,stderr,2,"(1541875736.0, 953.0, 54115937.0)","(1541875736.0, 953.0, 54115937.0)"
1541875737.325:54115943,"17856:""/bin/bash""",write,stderr,2,"(1541875737.0, 325.0, 54115943.0)","(1541875740.0, 797.0, 54117820.0)"
1541875737.325:54115946,"17856:""/bin/bash""",close,0x2,/dev/,"(1541875737.0, 325.0, 54115946.0)","(1541875737.0, 325.0, 54115946.0)"
1541875737.325:54115947,"17856:""/bin/bash""",close,0x1d000bb,/tmp/sh-thd-29470607923,"(1541875737.0, 325.0, 54115947.0)","(1541875737.0, 325.0, 54115947.0)"
1541875737.329:54115952,"18328:""/usr/bin/vim.nox""",close,0x1fc0033,/etc/ld.so.cache,"(1541875737.0, 329.0, 54115952.0)","(1541875737.0, 329.0, 54115952.0)"
1541875737.329:54115955,"18328:""/usr/bin/vim.nox""",close,0x33000a4,/lib/x86_64-linux-gnu/libm.so.6,"(1541875737.0, 329.0, 54115955.0)","(1541875737.0, 329.0, 54115955.0)"
1541875737.329:54115958,"18328:""/usr/bin/vim.nox""",close,0x3300262,/lib/x86_64-linux-gnu/libtinfo.so.5,"(1541875737.0, 329.0, 54115958.0)","(1541875737.0, 329.0, 54115958.0)"
1541875737.329:54115961,"18328:""/usr/bin/vim.nox""",close,0x3300254,/lib/x86_64-linux-gnu/libselinux.so.1,"(1541875737.0, 329.0, 54115961.0)","(1541875737.0, 329.0, 54115961.0)"
1541875737.329:54115964,"18328:""/usr/bin/vim.nox""",close,0x33001e1,/lib/x86_64-linux-gnu/libacl.so.1,"(1541875737.0, 329.0, 54115964.0)","(1541875737.0, 329.0, 54115964.0)"
1541875737.329:54115967,"18328:""/usr/bin/vim.nox""",close,0x300162a,/usr/lib/x86_64-linux-gnu/libgpm.so.2,"(1541875737.0, 329.0, 54115967.0)","(1541875737.0, 329.0, 54115967.0)"
1541875737.329:54115970,"18328:""/usr/bin/vim.nox""",close,0x33000ac,/lib/x86_64-linux-gnu/libdl.so.2,"(1541875737.0, 329.0, 54115970.0)","(1541875737.0, 329.0, 54115970.0)"
1541875737.329:54115973,"18328:""/usr/bin/vim.nox""",close,0x3001c4a,/usr/lib/x86_64-linux-gnu/liblua5.2.so.0,"(1541875737.0, 329.0, 54115973.0)","(1541875737.0, 329.0, 54115973.0)"
1541875737.329:54115976,"18328:""/usr/bin/vim.nox""",close,0x300063f,/usr/lib/x86_64-linux-gnu/libperl.so.5.22,"(1541875737.0, 329.0, 54115976.0)","(1541875737.0, 329.0, 54115976.0)"
1541875737.329:54115979,"18328:""/usr/bin/vim.nox""",close,0x33000a8,/lib/x86_64-linux-gnu/libpthread.so.0,"(1541875737.0, 329.0, 54115979.0)","(1541875737.0, 329.0, 54115979.0)"
1541875737.329:54115982,"18328:""/usr/bin/vim.nox""",close,0x3000970,/usr/lib/x86_64-linux-gnu/libpython3.5m.so.1.0,"(1541875737.0, 329.0, 54115982.0)","(1541875737.0, 329.0, 54115982.0)"
1541875737.329:54115985,"18328:""/usr/bin/vim.nox""",close,0x30023c2,/usr/lib/x86_64-linux-gnu/libtcl8.6.so,"(1541875737.0, 329.0, 54115985.0)","(1541875737.0, 329.0, 54115985.0)"
1541875737.329:54115988,"18328:""/usr/bin/vim.nox""",close,0x3000d88,/usr/lib/x86_64-linux-gnu/libruby-2.3.so.2.3,"(1541875737.0, 329.0, 54115988.0)","(1541875737.0, 329.0, 54115988.0)"
1541875737.329:54115991,"18328:""/usr/bin/vim.nox""",close,0x33000a9,/lib/x86_64-linux-gnu/libc.so.6,"(1541875737.0, 329.0, 54115991.0)","(1541875737.0, 329.0, 54115991.0)"
1541875737.329:54115994,"18328:""/usr/bin/vim.nox""",close,0x3300243,/lib/x86_64-linux-gnu/libpcre.so.3,"(1541875737.0, 329.0, 54115994.0)","(1541875737.0, 329.0, 54115994.0)"
1541875737.329:54115997,"18328:""/usr/bin/vim.nox""",close,0x33001e9,/lib/x86_64-linux-gnu/libattr.so.1,"(1541875737.0, 329.0, 54115997.0)","(1541875737.0, 329.0, 54115997.0)"
1541875737.329:54116000,"18328:""/usr/bin/vim.nox""",close,0x33000be,/lib/x86_64-linux-gnu/libcrypt.so.1,"(1541875737.0, 329.0, 54116000.0)","(1541875737.0, 329.0, 54116000.0)"
1541875737.329:54116003,"18328:""/usr/bin/vim.nox""",close,0x3300208,/lib/x86_64-linux-gnu/libexpat.so.1,"(1541875737.0, 329.0, 54116003.0)","(1541875737.0, 329.0, 54116003.0)"
1541875737.329:54116006,"18328:""/usr/bin/vim.nox""",close,0x330026e,/lib/x86_64-linux-gnu/libz.so.1,"(1541875737.0, 329.0, 54116006.0)","(1541875737.0, 329.0, 54116006.0)"
1541875737.329:54116009,"18328:""/usr/bin/vim.nox""",close,0x33000b1,/lib/x86_64-linux-gnu/libutil.so.1,"(1541875737.0, 329.0, 54116009.0)","(1541875737.0, 329.0, 54116009.0)"
1541875737.329:54116012,"18328:""/usr/bin/vim.nox""",close,0x3000933,/usr/lib/x86_64-linux-gnu/libgmp.so.10,"(1541875737.0, 329.0, 54116012.0)","(1541875737.0, 329.0, 54116012.0)"
1541875737.333:54116016,"18328:""/usr/bin/vim.nox""",close,0xf00000e5,/proc/filesystems,"(1541875737.0, 333.0, 54116016.0)","(1541875737.0, 333.0, 54116016.0)"
1541875737.333:54116018,"18328:""/usr/bin/vim.nox""",close,0x300011d,/usr/lib/locale/locale-archive,"(1541875737.0, 333.0, 54116018.0)","(1541875737.0, 333.0, 54116018.0)"
1541875737.333:54116022,"18328:""/usr/bin/vim.nox""",close,0x1fc012e,/usr/share/locale/locale.alias,"(1541875737.0, 333.0, 54116022.0)","(1541875737.0, 333.0, 54116022.0)"
1541875737.337:54116038,"18328:""/usr/bin/vim.nox""",close,0x3300193,/lib/terminfo/x/xterm-256color,"(1541875737.0, 337.0, 54116038.0)","(1541875737.0, 337.0, 54116038.0)"
1541875737.337:54116040,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116040.0)","(1541875737.0, 337.0, 54116040.0)"
1541875737.337:54116044,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116044.0)","(1541875737.0, 337.0, 54116044.0)"
1541875737.337:54116048,"18328:""/usr/bin/vim.nox""",close,0x1fc0bc2,/etc/papersize,"(1541875737.0, 337.0, 54116048.0)","(1541875737.0, 337.0, 54116048.0)"
1541875737.337:54116052,"18328:""/usr/bin/vim.nox""",close,0x1fc0bc2,/etc/papersize,"(1541875737.0, 337.0, 54116052.0)","(1541875737.0, 337.0, 54116052.0)"
1541875737.337:54116055,"18328:""/usr/bin/vim.nox""",close,0x3020c4e,/usr/share/vim/vim74/debian.vim,"(1541875737.0, 337.0, 54116055.0)","(1541875737.0, 337.0, 54116055.0)"
1541875737.337:54116057,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116057.0)","(1541875737.0, 337.0, 54116057.0)"
1541875737.337:54116061,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116061.0)","(1541875737.0, 337.0, 54116061.0)"
1541875737.337:54116065,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116065.0)","(1541875737.0, 337.0, 54116065.0)"
1541875737.337:54116070,"18328:""/usr/bin/vim.nox""",close,0x31e1397,/usr/share/vim/vim74/syntax/syncolor.vim,"(1541875737.0, 337.0, 54116070.0)","(1541875737.0, 337.0, 54116070.0)"
1541875737.337:54116073,"18328:""/usr/bin/vim.nox""",close,0x31e122e,/usr/share/vim/vim74/syntax/synload.vim,"(1541875737.0, 337.0, 54116073.0)","(1541875737.0, 337.0, 54116073.0)"
1541875737.337:54116075,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 337.0, 54116075.0)","(1541875737.0, 337.0, 54116075.0)"
1541875737.373:54116104,"18328:""/usr/bin/vim.nox""",close,0x3021d40,/usr/share/vim/vim74/filetype.vim,"(1541875737.0, 373.0, 54116104.0)","(1541875737.0, 373.0, 54116104.0)"
1541875737.373:54116107,"18328:""/usr/bin/vim.nox""",close,0x31e1338,/usr/share/vim/vim74/syntax/syntax.vim,"(1541875737.0, 373.0, 54116107.0)","(1541875737.0, 373.0, 54116107.0)"
1541875737.373:54116111,"18328:""/usr/bin/vim.nox""",close,0x1fc022d,/usr/share/vim/vimrc,"(1541875737.0, 373.0, 54116111.0)","(1541875737.0, 373.0, 54116111.0)"
1541875737.373:54116113,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 373.0, 54116113.0)","(1541875737.0, 373.0, 54116113.0)"
1541875737.373:54116117,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 373.0, 54116117.0)","(1541875737.0, 373.0, 54116117.0)"
1541875737.373:54116120,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 373.0, 54116120.0)","(1541875737.0, 373.0, 54116120.0)"
1541875737.373:54116129,"18328:""/usr/bin/vim.nox""",close,0x31e1722,/usr/share/vim/vim74/plugin/,"(1541875737.0, 373.0, 54116129.0)","(1541875737.0, 373.0, 54116129.0)"
1541875737.373:54116155,"18328:""/usr/bin/vim.nox""",close,0x31e1722,/usr/share/vim/vim74/plugin/,"(1541875737.0, 373.0, 54116155.0)","(1541875737.0, 373.0, 54116155.0)"
1541875737.373:54116157,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 373.0, 54116157.0)","(1541875737.0, 373.0, 54116157.0)"
1541875737.377:54116162,"18328:""/usr/bin/vim.nox""",close,0x31e172a,/usr/share/vim/vim74/plugin/getscriptPlugin.vim,"(1541875737.0, 377.0, 54116162.0)","(1541875737.0, 377.0, 54116162.0)"
1541875737.377:54116164,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116164.0)","(1541875737.0, 377.0, 54116164.0)"
1541875737.377:54116169,"18328:""/usr/bin/vim.nox""",close,0x31e1727,/usr/share/vim/vim74/plugin/gzip.vim,"(1541875737.0, 377.0, 54116169.0)","(1541875737.0, 377.0, 54116169.0)"
1541875737.377:54116171,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116171.0)","(1541875737.0, 377.0, 54116171.0)"
1541875737.377:54116178,"18328:""/usr/bin/vim.nox""",close,0x31e1725,/usr/share/vim/vim74/plugin/logiPat.vim,"(1541875737.0, 377.0, 54116178.0)","(1541875737.0, 377.0, 54116178.0)"
1541875737.377:54116180,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116180.0)","(1541875737.0, 377.0, 54116180.0)"
1541875737.377:54116186,"18328:""/usr/bin/vim.nox""",close,0x31e1728,/usr/share/vim/vim74/plugin/matchparen.vim,"(1541875737.0, 377.0, 54116186.0)","(1541875737.0, 377.0, 54116186.0)"
1541875737.377:54116188,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116188.0)","(1541875737.0, 377.0, 54116188.0)"
1541875737.377:54116195,"18328:""/usr/bin/vim.nox""",close,0x31e1723,/usr/share/vim/vim74/plugin/netrwPlugin.vim,"(1541875737.0, 377.0, 54116195.0)","(1541875737.0, 377.0, 54116195.0)"
1541875737.377:54116197,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116197.0)","(1541875737.0, 377.0, 54116197.0)"
1541875737.377:54116200,"18328:""/usr/bin/vim.nox""",close,0x31e172b,/usr/share/vim/vim74/plugin/rrhelper.vim,"(1541875737.0, 377.0, 54116200.0)","(1541875737.0, 377.0, 54116200.0)"
1541875737.377:54116202,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116202.0)","(1541875737.0, 377.0, 54116202.0)"
1541875737.377:54116207,"18328:""/usr/bin/vim.nox""",close,0x31e172e,/usr/share/vim/vim74/plugin/spellfile.vim,"(1541875737.0, 377.0, 54116207.0)","(1541875737.0, 377.0, 54116207.0)"
1541875737.377:54116209,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116209.0)","(1541875737.0, 377.0, 54116209.0)"
1541875737.377:54116214,"18328:""/usr/bin/vim.nox""",close,0x31e1729,/usr/share/vim/vim74/plugin/tarPlugin.vim,"(1541875737.0, 377.0, 54116214.0)","(1541875737.0, 377.0, 54116214.0)"
1541875737.377:54116216,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 377.0, 54116216.0)","(1541875737.0, 377.0, 54116216.0)"
1541875737.377:54116223,"18328:""/usr/bin/vim.nox""",close,0x31e172d,/usr/share/vim/vim74/plugin/tohtml.vim,"(1541875737.0, 377.0, 54116223.0)","(1541875737.0, 377.0, 54116223.0)"
1541875737.381:54116225,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 381.0, 54116225.0)","(1541875737.0, 381.0, 54116225.0)"
1541875737.381:54116230,"18328:""/usr/bin/vim.nox""",close,0x31e1726,/usr/share/vim/vim74/plugin/vimballPlugin.vim,"(1541875737.0, 381.0, 54116230.0)","(1541875737.0, 381.0, 54116230.0)"
1541875737.381:54116232,"18328:""/usr/bin/vim.nox""",close,0xc209b3,.,"(1541875737.0, 381.0, 54116232.0)","(1541875737.0, 381.0, 54116232.0)"
1541875737.381:54116237,"18328:""/usr/bin/vim.nox""",close,0x31e1724,/usr/share/vim/vim74/plugin/zipPlugin.vim,"(1541875737.0, 381.0, 54116237.0)","(1541875737.0, 381.0, 54116237.0)"
1541875737.381:54116248,"18328:""/usr/bin/vim.nox""",close,0x31e155a,/usr/share/vim/vim74/pack/,"(1541875737.0, 381.0, 54116248.0)","(1541875737.0, 381.0, 54116248.0)"
1541875737.381:54116257,"18328:""/usr/bin/vim.nox""",close,0xc203f8,/home/raghav/.viminfo,"(1541875737.0, 381.0, 54116257.0)","(1541875737.0, 381.0, 54116269.0)"
